,title,artist,genre,특징
4,Don't Mean Nothing,Richard Marx(리차드 막스),락,해외 락 메탈 세부장르 헤비메탈 강한 스트레스 짜증
5,I Wanna Rock,Twisted Sister(트위스티드 시스터),락,해외 락 메탈 세부장르 헤비메탈 강한 스트레스 짜증
6,Bring Me To Life,Evanescence(에반에센스),락,해외 락 메탈 세부장르 헤비메탈 강한 스트레스 짜증
7,All About Lovin' You,Bon Jovi(본 조비),락,해외 락 메탈 세부장르 헤비메탈 강한 스트레스 짜증
8,Highway to Hell,AC/DC(에이씨디씨),락,해외 락 메탈 세부장르 헤비메탈 강한 스트레스 짜증
9,Another Day,Dream Theater(드림 씨어터),락,해외 락 메탈 세부장르 헤비메탈 강한 스트레스 짜증
10,Arise,Sepultura(세풀투라),락,해외 락 메탈 세부장르 헤비메탈 강한 스트레스 짜증
11,In The Minds Of Evil,Deicide(디어사이드),락,해외 락 메탈 세부장르 헤비메탈 강한 스트레스 짜증
12,Hangar 18,Megadeth(메가데스),락,해외 락 메탈 세부장르 헤비메탈 강한 스트레스 짜증
13,Push It,Static-X(스태틱-엑스),락,해외 락 메탈 세부장르 헤비메탈 강한 스트레스 짜증
14,Is She With You?,Hans Zimmer(한스 짐머),락,해외 락 메탈 세부장르 헤비메탈 강한 스트레스 짜증
0,Throw My Bones,Deep Purple(딥 퍼플),락,해외 락 하드락 락켄롤 딥 퍼플 아티스트
1,Lost In Hollywood,Rainbow(레인보우),락,해외 락 하드락 락켄롤 딥 퍼플 아티스트
2,"Death Zone / Whiteout (Vox: Genki, Gtr: Keith)",Don Airey(돈 에어리),락,해외 락 하드락 락켄롤 딥 퍼플 아티스트
3,Believe In Me,Blackmore's Night(블랙모어스 나이트),락,해외 락 하드락 락켄롤 딥 퍼플 아티스트
4,Trouble ((Bonus track)),Gillan(길런),락,해외 락 하드락 락켄롤 딥 퍼플 아티스트
5,Smoke on the Water (Acoustic),Glenn Hughes(글렌 휴즈),락,해외 락 하드락 락켄롤 딥 퍼플 아티스트
6,Gethsemane (I Only Want To Say),Ian Gillan(이언 길런),락,해외 락 하드락 락켄롤 딥 퍼플 아티스트
7,Do You Love Me,Ian Gillan(이언 길런),락,해외 락 하드락 락켄롤 딥 퍼플 아티스트
8,The Temple Of The King,Rainbow(레인보우),락,해외 락 하드락 락켄롤 딥 퍼플 아티스트
9,Give Me More Time (2003 Digital Remaster),Whitesnake(화이트 스네이크),락,해외 락 하드락 락켄롤 딥 퍼플 아티스트
10,Lonely Avenue,Gillan & Glover,락,해외 락 하드락 락켄롤 딥 퍼플 아티스트
11,Pictured Within ,Jon Lord(존 로드),락,해외 락 하드락 락켄롤 딥 퍼플 아티스트
12,Homeward ,Roger Glover,락,해외 락 하드락 락켄롤 딥 퍼플 아티스트
13,Teaser,Tommy Bolin(토미 볼린),락,해외 락 하드락 락켄롤 딥 퍼플 아티스트
14,Malice in Wonderland (Remastered) (Remastered),Paice Ashton Lord,락,해외 락 하드락 락켄롤 딥 퍼플 아티스트
15,Do Or Die,Captain Beyond,락,해외 락 하드락 락켄롤 딥 퍼플 아티스트
16,Morning Dew,Episode Six,락,해외 락 하드락 락켄롤 딥 퍼플 아티스트
17,Holy Water ,"Tony Iommi, Ian Gillan, WhoCares, Steve Morris & Michael Lee Jackson",락,해외 락 하드락 락켄롤 딥 퍼플 아티스트
18,No Salvation,Joe Lynn Turner(조 린 터너),락,해외 락 하드락 락켄롤 딥 퍼플 아티스트
19,Space Truckin' ,Johnny Winter(조니 윈터),락,해외 락 하드락 락켄롤 딥 퍼플 아티스트
20,Keepin' Time,Trapeze,락,해외 락 하드락 락켄롤 딥 퍼플 아티스트
21,The Loss Inside,Flying Colors,락,해외 락 하드락 락켄롤 딥 퍼플 아티스트
22,Starbreaker,Judas Priest(주다스 프리스트),락,해외 락 하드락 락켄롤 딥 퍼플 아티스트
23,Rockin' Every Night,Gary Moore(게리 무어),락,해외 락 하드락 락켄롤 딥 퍼플 아티스트
24,Black Night (Live),"Bruce Dickinson, Brian May, John Paul Jones, Ian Paice & Brian Auger",락,해외 락 하드락 락켄롤 딥 퍼플 아티스트
25,The Long Way Round,Deep Purple(딥 퍼플),락,해외 락 하드락 락켄롤 딥 퍼플 아티스트
0,낭만젊음사랑,이세계,락,국내 인디 인디락 락 감성적인 청춘 20대
1,꿈과 책과 힘과 벽,잔나비,락,국내 인디 인디락 락 감성적인 청춘 20대
2,꿈을 꿨어요,카더가든,락,국내 인디 인디락 락 감성적인 청춘 20대
3,춘몽,사뮈(Samui),락,국내 인디 인디락 락 감성적인 청춘 20대
4,난춘 (亂春),새소년,락,국내 인디 인디락 락 감성적인 청춘 20대
5,어떤날,신해경,락,국내 인디 인디락 락 감성적인 청춘 20대
6,Armando's Pizza,Land of Peace,락,국내 인디 인디락 락 감성적인 청춘 20대
7,LOVE IS ALL AROUND,웨터(wetter),락,국내 인디 인디락 락 감성적인 청춘 20대
8,moon in water,The Poles(더 폴스),락,국내 인디 인디락 락 감성적인 청춘 20대
9,바다처럼,다섯(Dasutt),락,국내 인디 인디락 락 감성적인 청춘 20대
10,밝은 미래,페이션츠(PATiENTS),락,국내 인디 인디락 락 감성적인 청춘 20대
11,돌멩이,위아더나잇(We Are The Night),락,국내 인디 인디락 락 감성적인 청춘 20대
12,말풍선,ANDN(앤든),락,국내 인디 인디락 락 감성적인 청춘 20대
13,샴푸의 요정,dosii (도시),락,국내 인디 인디락 락 감성적인 청춘 20대
14,말,문없는집,락,국내 인디 인디락 락 감성적인 청춘 20대
15,Reverie Days,NCB,락,국내 인디 인디락 락 감성적인 청춘 20대
16,잠 못 드는 서울,김페리,락,국내 인디 인디락 락 감성적인 청춘 20대
17,Take me to the moon,잭킹콩(Jackingcong),락,국내 인디 인디락 락 감성적인 청춘 20대
18,모여,영비누(youngveenew),락,국내 인디 인디락 락 감성적인 청춘 20대
19,신탄진,혹시몰라(Hoksimolla),락,국내 인디 인디락 락 감성적인 청춘 20대
20,눈을 맞춰 술잔을 채워,박소은,락,국내 인디 인디락 락 감성적인 청춘 20대
21,파도에게,낯선 무화과,락,국내 인디 인디락 락 감성적인 청춘 20대
0,A Thousand Miles ,Dream On Dreamer(드림 온 드리머),락,국내외 락 얼터너티브락 리메이크
1,Zombie,Bad Wolves,락,국내외 락 얼터너티브락 리메이크
2,Time In A Bottle,Yungblud,락,국내외 락 얼터너티브락 리메이크
3,Stitches,State Champs,락,국내외 락 얼터너티브락 리메이크
4,Just The Way You Are,Pierce The Veil,락,국내외 락 얼터너티브락 리메이크
5,Numb,Dead By April(데드 바이 에이프릴),락,국내외 락 얼터너티브락 리메이크
6,Who Wants To Live Forever,Breaking Benjamin(브레이킹 벤자민),락,국내외 락 얼터너티브락 리메이크
7,Torn,Hands Like Houses,락,국내외 락 얼터너티브락 리메이크
8,Since U Been Gone,A Day To Remember(어 데이 투 리멤버),락,국내외 락 얼터너티브락 리메이크
9,Glad You Came,We Came As Romans(위 케임 애즈 로만스),락,국내외 락 얼터너티브락 리메이크
10,Chandelier,PVRIS,락,국내외 락 얼터너티브락 리메이크
11,The Winner Takes It All ,At Vance(앳 밴스),락,국내외 락 얼터너티브락 리메이크
12,Apologize (One Republic Cover) ,Silverstein(실버스테인),락,국내외 락 얼터너티브락 리메이크
13,Apologize,All Ends(올 엔즈),락,국내외 락 얼터너티브락 리메이크
14,Somebody That I Used To Know (feat. Vic Fuentes),Mayday Parade(메이데이 퍼레이드),락,국내외 락 얼터너티브락 리메이크
15,Smooth Criminal,Alien Ant Farm(에일리언 앤트 팜),락,국내외 락 얼터너티브락 리메이크
16,The Wind Beneath My Wings,Sonata Arctica(소나타 아티카),락,국내외 락 얼터너티브락 리메이크
17,Kiss Me (Album Version),New Found Glory(뉴 파운드 글로리),락,국내외 락 얼터너티브락 리메이크
18,Ana's Song (Open Fire) ,Hands Like Houses,락,국내외 락 얼터너티브락 리메이크
19,Umbrella,Train(트레인),락,국내외 락 얼터너티브락 리메이크
20,Umbrella,All Time Low(올 타임 로우),락,국내외 락 얼터너티브락 리메이크
21,Umbrella,McFly(맥플라이),락,국내외 락 얼터너티브락 리메이크
22,Habits (Stay High) (Acoustic),Theory Of A Deadman(씨어리 오브 어 데드맨),락,국내외 락 얼터너티브락 리메이크
23,Time After Time (Album Version),Quietdrive(콰이엇드라이브),락,국내외 락 얼터너티브락 리메이크
24,Superstar (Album Version),Sonic Youth(소닉 유스),락,국내외 락 얼터너티브락 리메이크
25,Theme from M*A*S*H (Suicide Is Painless),Manic Street Preachers(매닉 스트리트 프리처스),락,국내외 락 얼터너티브락 리메이크
26,Grenade,Memphis May Fire(멤피스 메이 파이어),락,국내외 락 얼터너티브락 리메이크
27,Still Loving You,Sonata Arctica(소나타 아티카),락,국내외 락 얼터너티브락 리메이크
28,Love The Way You Lie,A Skylit Drive,락,국내외 락 얼터너티브락 리메이크
29,Crave,바닐라 유니티(Vanilla Unity),락,국내외 락 얼터너티브락 리메이크
0,Soft and Slow ,Chill Lounge Music Zone,재즈,해외 재즈 카페 홈카페
1,Sunrise ,Coffee & Cream,재즈,해외 재즈 카페 홈카페
2,Blue Moon,Billie Holiday(빌리 홀리데이),재즈,해외 재즈 카페 홈카페
3,It's Only A Paper Moon,Coleman Hawkins(콜맨 호킨스),재즈,해외 재즈 카페 홈카페
4,Motion,Hilario Duran Trio,재즈,해외 재즈 카페 홈카페
5,It Was You,Norah Jones(노라 존스),재즈,해외 재즈 카페 홈카페
6,In The Mood,Glenn Miller(글렌 밀러),재즈,해외 재즈 카페 홈카페
7,'S Wonderful,Tony Bennett(토니 베넷),재즈,해외 재즈 카페 홈카페
8,Ela É Carioca,Sergio Mendes(세르지오 멘데스),재즈,해외 재즈 카페 홈카페
9,Santiago de Cuba (feat. Smokedbeat) ,The Jazz Jousters,재즈,해외 재즈 카페 홈카페
10,Dar Shems ,"Yacine Boularès, Vincent Segal, Nasheet Waits",재즈,해외 재즈 카페 홈카페
11,Paris By Night,The Paris Jazz Club,재즈,해외 재즈 카페 홈카페
12,Es ist vollbracht,Airelle Besson,재즈,해외 재즈 카페 홈카페
13,Stand By Your Man (JTBC 드라마 '밥 잘 사주는 예쁜누나' 삽입곡),Carla Bruni(카를라 브루니),재즈,해외 재즈 카페 홈카페
14,Sunset in Paris,French Jazz Cafe,재즈,해외 재즈 카페 홈카페
15,In a Mellow Tone,Duke Ellington(듀크 엘링턴),재즈,해외 재즈 카페 홈카페
16,Miss Me?,Friday Night Plans,재즈,해외 재즈 카페 홈카페
17,'Round Midnight,Miles Davis(마일즈 데이비스),재즈,해외 재즈 카페 홈카페
18,death bed (coffee for your head),Powfu,재즈,해외 재즈 카페 홈카페
0,Sing Sing Sing,NOBUO HARA,재즈,국내외 재즈 힐링 휴식 명상
1,You Look Good To Me (Original Mix),Oscar Peterson Trio(오스카 피터슨 트리오),재즈,국내외 재즈 힐링 휴식 명상
2,So In Love,Brock Berrigan,재즈,국내외 재즈 힐링 휴식 명상
3,꿈,Kim's Trio,재즈,국내외 재즈 힐링 휴식 명상
4,Inside Your Love (Jazcrafts Mix),Kenichiro Nishihara(켄이치로 니시하라),재즈,국내외 재즈 힐링 휴식 명상
5,Love Is A Song,윤석철 트리오(SC Yun's Trio),재즈,국내외 재즈 힐링 휴식 명상
6,Under The Stars,SOA,재즈,국내외 재즈 힐링 휴식 명상
7,Jazz At The Cove,Sound Providers(사운드 프로바이더스),재즈,국내외 재즈 힐링 휴식 명상
8,Secret Love,Eddie Higgins Trio(에디 히긴스 트리오),재즈,국내외 재즈 힐링 휴식 명상
9,Fresh Orange,Blazo(블라조),재즈,국내외 재즈 힐링 휴식 명상
10,A Time For Love (feat. Gene Jackson),Okugawa Kazuomi(奥川),재즈,국내외 재즈 힐링 휴식 명상
11,Almost Like Being in Love (From 'Brigadoon'),Chet Baker(쳇 베이커),재즈,국내외 재즈 힐링 휴식 명상
12,What A Wonderful World,Kisho Kamakura Trio(카마쿠라 키쇼 트리오),재즈,국내외 재즈 힐링 휴식 명상
13,Love Is Here To Stay,Curtis Stigers(커티스 스타이거스),재즈,국내외 재즈 힐링 휴식 명상
14,It's The Same Old Dream,Frank Sinatra(프랭크 시나트라),재즈,국내외 재즈 힐링 휴식 명상
15,Someday My Prince Will Come,Bill Evans(빌 에반스),재즈,국내외 재즈 힐링 휴식 명상
16,I Should Care,Kaori Nakajima Quartet,재즈,국내외 재즈 힐링 휴식 명상
17,I'll Make Love To You,Kirk Whalum(커크 웨일럼),재즈,국내외 재즈 힐링 휴식 명상
18,Sun Runner,Bob James(밥 제임스),재즈,국내외 재즈 힐링 휴식 명상
19,Wait And See,Nathan Haines,재즈,국내외 재즈 힐링 휴식 명상
0,Minor swing / Matawa ,Christine Tassan et les Imposteures,재즈,해외 월드뮤직 도시 지역 파리 프랑스 유럽 이국적인 집시 재즈 카페
1,Dans Mon Paris (Swing Manouche ver.),Zaz(자즈),재즈,해외 월드뮤직 도시 지역 파리 프랑스 유럽 이국적인 집시 재즈 카페
2,Swing 42,Babik Reinhardt,재즈,해외 월드뮤직 도시 지역 파리 프랑스 유럽 이국적인 집시 재즈 카페
3,Per Na Cola ,Biel Ballester Trio,재즈,해외 월드뮤직 도시 지역 파리 프랑스 유럽 이국적인 집시 재즈 카페
4,I've Had My Moments,Ken Peplowski Gypsy Jazz Band,재즈,해외 월드뮤직 도시 지역 파리 프랑스 유럽 이국적인 집시 재즈 카페
5,Billet Doux ,Adrien Moignard,재즈,해외 월드뮤직 도시 지역 파리 프랑스 유럽 이국적인 집시 재즈 카페
6,J'suis pas d'ici,Thomas Dutronc,재즈,해외 월드뮤직 도시 지역 파리 프랑스 유럽 이국적인 집시 재즈 카페
7,"St Ouen (feat. Charlie Bisharat, Bob Magnusson, Paul Kimbarrow & John Jorgenson)",Gypsy Swing Allstars,재즈,해외 월드뮤직 도시 지역 파리 프랑스 유럽 이국적인 집시 재즈 카페
8,"Me, Myself And I",Duo Gadjo(듀오 가드조),재즈,해외 월드뮤직 도시 지역 파리 프랑스 유럽 이국적인 집시 재즈 카페
9,Carinito,Cafe Accordion Orcherstra,재즈,해외 월드뮤직 도시 지역 파리 프랑스 유럽 이국적인 집시 재즈 카페
10,Fête De La Musique,Dorado Schmitt(도라 슈미트),재즈,해외 월드뮤직 도시 지역 파리 프랑스 유럽 이국적인 집시 재즈 카페
11,Ménilmontant ,Avalon Jazz Band,재즈,해외 월드뮤직 도시 지역 파리 프랑스 유럽 이국적인 집시 재즈 카페
12,Karius & Baktus,Hot Club De Norvege,재즈,해외 월드뮤직 도시 지역 파리 프랑스 유럽 이국적인 집시 재즈 카페
13,The Man I Love,The Hot Club of San Francisco,재즈,해외 월드뮤직 도시 지역 파리 프랑스 유럽 이국적인 집시 재즈 카페
14,Vou Vivendo,Tim Kliphuis,재즈,해외 월드뮤직 도시 지역 파리 프랑스 유럽 이국적인 집시 재즈 카페
15,Go Shopping,Gypsy Jazz Caravan,재즈,해외 월드뮤직 도시 지역 파리 프랑스 유럽 이국적인 집시 재즈 카페
16,Jordu (Featuring Robin Nolan),Jelle van Tongeren Group,재즈,해외 월드뮤직 도시 지역 파리 프랑스 유럽 이국적인 집시 재즈 카페
17,Begin The Beguine ,Fapy Lafertin,재즈,해외 월드뮤직 도시 지역 파리 프랑스 유럽 이국적인 집시 재즈 카페
18,What Is This Thing Called Love,Django Reinhardt(장고 라인하르트),재즈,해외 월드뮤직 도시 지역 파리 프랑스 유럽 이국적인 집시 재즈 카페
19,Reine de musette,Baguette Quartette,재즈,해외 월드뮤직 도시 지역 파리 프랑스 유럽 이국적인 집시 재즈 카페
20,C'est Si Bon,Cafe Accordion Orcherstra,재즈,해외 월드뮤직 도시 지역 파리 프랑스 유럽 이국적인 집시 재즈 카페
21,Caprice de Bridget,Romane,재즈,해외 월드뮤직 도시 지역 파리 프랑스 유럽 이국적인 집시 재즈 카페
22,Django in Orbit,Hot House West,재즈,해외 월드뮤직 도시 지역 파리 프랑스 유럽 이국적인 집시 재즈 카페
23,Le Continental,Laura Fygi(로라 피지),재즈,해외 월드뮤직 도시 지역 파리 프랑스 유럽 이국적인 집시 재즈 카페
24,Leila,Hot Club Of Detroit,재즈,해외 월드뮤직 도시 지역 파리 프랑스 유럽 이국적인 집시 재즈 카페
0,Soul Puppets,Peter Herbolzheimer,재즈,해외 재즈 그루브한 복고 레트로 호텔 바 저녁 노을 재즈바
1,New York City,Miroslav Vitous(미로슬라브 비투스),재즈,해외 재즈 그루브한 복고 레트로 호텔 바 저녁 노을 재즈바
2,Flamingo,Lalo Schifrin(랄로 쉬프린),재즈,해외 재즈 그루브한 복고 레트로 호텔 바 저녁 노을 재즈바
3,"Moe, Let's Have a Party",Cleveland Eaton,재즈,해외 재즈 그루브한 복고 레트로 호텔 바 저녁 노을 재즈바
4,Truck Driver,Piero Umiliani(피에로 유밀리아니),재즈,해외 재즈 그루브한 복고 레트로 호텔 바 저녁 노을 재즈바
5,Gospel Feeling,Weldon Irvine,재즈,해외 재즈 그루브한 복고 레트로 호텔 바 저녁 노을 재즈바
6,Tico Tico No Fubá ,Daniel Salinas,재즈,해외 재즈 그루브한 복고 레트로 호텔 바 저녁 노을 재즈바
7,Where I'm Coming From ,Leon Spencer,재즈,해외 재즈 그루브한 복고 레트로 호텔 바 저녁 노을 재즈바
8,Crap Apple,Idris Muhammad(이드리스 무하마드),재즈,해외 재즈 그루브한 복고 레트로 호텔 바 저녁 노을 재즈바
